item_order,participantID,age,sex,list,itemID,item,is_correct,response,correctness,answeing_time,target_sentence_position,number_of_propositions,condition,plausibility,arithmetic,task,r10_equationID,r10_response,r10_rt,r20_equationID,r20_response,r20_rt,r30_equationID,r30_response,r30_rt,r40_equationID,r40_response,r40_rt,comment,r10_is_correct,r10_correctness,r20_is_correct,r20_correctness,r30_is_correct,r30_correctness,r40_is_correct,r40_correctness,eq_acc_trial,eq_n_trial
38,89029825,28,male,J,7801,41,J,J,1,3992,first,three,Transitive,implausible,1digit_2addition,dual,x481,10,1216,x482,11,1061,x483,11,1313,*,NA,NA,NULL,10,1,11,1,11,1,NA,NA,1,3
39,89029825,28,male,J,7802,42,J,J,1,2465,first,three,Transitive,implausible,1digit_2addition,noisy-single,x485,NA,NA,x486,NA,NA,x487,NA,NA,*,NA,NA,NULL,8,NA,11,NA,16,NA,NA,NA,NA,0
52,89029825,28,male,J,8101,181,J,J,1,4672,first,three,DoubleObjectConstruction,implausible,1digit_2addition,single,lineman,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,89029825,28,male,J,12081,241,F,J,0,2939,second,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,undergraduate.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
82,89029825,28,male,J,12561,481,F,F,1,1205,second,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84,89029825,28,male,J,12501,501,F,F,1,4090,second,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9081,NA,NA,x9082,NA,NA,x9083,NA,NA,*,NA,NA,NULL,5,NA,10,NA,10,NA,NA,NA,NA,0
42,89029825,28,male,J,7841,81,J,J,1,2350,third,three,Passive,plausible,1digit_2addition,noisy-single,x641,NA,NA,x642,NA,NA,x643,NA,NA,*,NA,NA,NULL,4,NA,16,NA,3,NA,NA,NA,NA,0
80,89029825,28,male,J,12461,461,F,J,0,2719,third,three,BenefactiveFor,implausible,1digit_2addition,dual,x8921,8,1316,x8922,8,1259,x8923,12,1538,*,NA,NA,NULL,8,1,8,1,12,1,NA,NA,1,3
55,89029825,28,male,J,8042,202,J,J,1,3228,first,three,DoubleObjectConstruction,plausible,1digit_2addition,single,typesetter,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
90,89029825,28,male,J,8801,561,J,J,1,1658,third,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4501,NA,NA,x4502,NA,NA,x4503,NA,NA,*,NA,NA,NULL,7,NA,10,NA,11,NA,NA,NA,NA,0
54,89029825,28,male,J,8041,201,J,J,1,2094,first,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x1441,NA,NA,x1442,NA,NA,x1443,NA,NA,*,NA,NA,NULL,6,NA,13,NA,13,NA,NA,NA,NA,0
73,89029825,28,male,J,12222,382,F,F,1,2912,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
79,89029825,28,male,J,8522,442,J,J,1,3174,first,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,fieldworker.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,89029825,28,male,J,8222,302,J,F,0,2004,first,three,DativeConstruction,plausible,1digit_2addition,dual,x2165,8,1134,x2166,16,1405,x2167,7,1151,*,NA,NA,NULL,8,1,16,1,7,1,NA,NA,1,3
71,89029825,28,male,J,12202,362,F,J,0,2395,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7885,7,1079,x7886,7,1245,x7887,8,1322,*,NA,NA,NULL,7,1,7,1,8,1,NA,NA,1,3
68,89029825,28,male,J,12261,341,F,J,0,3335,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8121,12,1414,x8122,7,1260,x8123,17,1740,*,NA,NA,NULL,17,0,7,1,17,1,NA,NA,0.666666667,3
83,24804720,51,female,B,8642,482,J,J,1,2064,first,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
76,24804720,51,female,B,12341,421,F,F,1,2495,third,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8441,NA,NA,x8442,NA,NA,x8443,NA,NA,*,NA,NA,NULL,8,NA,11,NA,16,NA,NA,NA,NA,0
80,24804720,51,female,B,8621,461,J,J,1,2436,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,nuts.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86,24804720,51,female,B,12601,521,F,F,1,1936,first,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92,24804720,51,female,B,8901,581,J,J,1,1885,second,three,ExperienerObject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
78,24804720,51,female,B,8601,441,J,J,1,2546,second,three,BenefactiveFor,implausible,1digit_2addition,dual,x3701,16,6025,x3702,8,4324,x3703,9,5019,*,NA,NA,NULL,16,1,8,1,9,1,NA,NA,1,3
43,24804720,51,female,B,7922,82,J,J,1,2866,first,three,Passive,implausible,1digit_2addition,noisy-single,x965,NA,NA,x966,NA,NA,x967,NA,NA,*,NA,NA,NULL,13,NA,6,NA,8,NA,NA,NA,NA,0
53,24804720,51,female,B,11862,182,F,F,1,4055,third,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
82,24804720,51,female,B,8641,481,J,J,1,3816,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x3861,NA,NA,x3862,NA,NA,x3863,NA,NA,*,NA,NA,NULL,13,NA,10,NA,10,NA,NA,NA,NA,0
68,24804720,51,female,B,8421,341,J,J,1,3161,second,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,24804720,51,female,B,12582,502,F,F,1,1710,third,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9405,NA,NA,x9406,NA,NA,x9407,NA,NA,*,NA,NA,NULL,8,NA,16,NA,8,NA,NA,NA,NA,0
51,24804720,51,female,B,11842,162,F,F,1,3729,second,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x6425,7,4270,x6426,12,3945,x6427,12,3453,*,NA,NA,NULL,7,1,12,1,12,1,NA,NA,1,3
79,24804720,51,female,B,8602,442,J,J,1,7507,second,three,BenefactiveFor,implausible,1digit_2addition,noisy-single,x3705,NA,NA,x3706,NA,NA,x3707,NA,NA,*,NA,NA,NULL,15,NA,7,NA,11,NA,NA,NA,NA,0
71,24804720,51,female,B,8362,362,J,J,0,10206,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
50,24804720,51,female,B,11921,161,F,F,1,2123,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
44,24804720,51,female,B,7941,101,J,J,1,3088,second,three,Passive,implausible,1digit_2addition,single,kicked,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
63,24804720,51,female,B,12042,282,F,F,1,3114,third,three,DativeConstruction,plausible,1digit_2addition,dual,x7225,6,3393,x7226,14,2469,x7227,16,2066,*,NA,NA,NULL,6,1,14,1,16,1,NA,NA,1,3
90,24804720,51,female,B,8881,561,J,J,1,2147,first,three,ExperienerObject,implausible,1digit_2addition,dual,x4821,16,2176,x4822,15,1981,x4823,13,2138,*,NA,NA,NULL,16,1,15,1,13,1,NA,NA,1,3
39,24804720,51,female,B,11562,42,F,F,1,1861,third,three,Transitive,plausible,1digit_2addition,dual,x5305,11,3370,x5306,15,2307,x5307,10,3073,*,NA,NA,NULL,11,1,15,1,10,1,NA,NA,1,3
87,24804720,51,female,B,12522,522,F,F,1,1730,third,three,ExperienerSubject,plausible,1digit_2addition,dual,x9165,4,2312,x9166,16,2362,x9167,10,2811,*,NA,NA,NULL,4,1,16,1,10,1,NA,NA,1,3
54,24804720,51,female,B,8121,201,J,J,1,4452,second,three,DoubleObjectConstruction,implausible,1digit_2addition,dual,x1761,14,2306,x1762,8,2343,x1763,14,2262,*,NA,NA,NULL,14,1,8,1,14,1,NA,NA,1,3
52,24804720,51,female,B,11861,181,F,F,1,2680,third,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6501,NA,NA,x6502,NA,NA,x6503,NA,NA,*,NA,NA,NULL,9,NA,13,NA,7,NA,NA,NA,NA,0
60,24804720,51,female,B,12101,261,F,F,1,3224,third,three,DativeConstruction,implausible,1digit_2addition,dual,x7461,11,2825,x7462,7,2253,x7463,11,3269,x7464,8,3600,NULL,11,1,7,1,11,1,8,1,1,4
42,24804720,51,female,B,7921,81,J,J,1,7303,first,three,Passive,implausible,1digit_2addition,dual,x961,13,3622,x962,6,3019,x963,10,2841,*,8,3600,NULL,13,1,6,1,10,1,NA,NA,1,3
49,24804720,51,female,B,11822,142,F,F,1,2615,first,three,Passive,implausible,1digit_2addition,noisy-single,x6345,NA,NA,x6346,NA,NA,x6347,NA,NA,*,8,3600,NULL,9,NA,14,NA,12,NA,NA,NA,NA,0
94,24804720,51,female,B,8841,601,J,J,1,1653,second,three,ExperienerObject,plausible,1digit_2addition,noisy-single,x4661,NA,NA,x4662,NA,NA,x4663,NA,NA,*,8,3600,NULL,4,NA,7,NA,15,NA,NA,NA,NA,0
75,24804720,51,female,B,12322,402,F,F,1,4286,second,three,BenefactiveFor,plausible,1digit_2addition,dual,x8365,10,2518,x8366,5,2060,x8367,13,1989,*,8,3600,NULL,10,1,5,1,13,1,NA,NA,1,3
48,24804720,51,female,B,11821,141,F,F,1,2453,first,three,Passive,implausible,1digit_2addition,dual,x6341,13,2039,x6342,6,1860,x6343,11,2512,*,8,3600,NULL,13,1,6,1,11,1,NA,NA,1,3
41,24804720,51,female,B,11582,62,F,F,1,1864,first,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
35,24804720,51,female,B,7682,2,J,J,1,1628,first,three,Transitive,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73,24804720,51,female,B,12302,382,F,F,1,7004,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x8285,NA,NA,x8286,NA,NA,x8287,NA,NA,*,8,3600,NULL,8,NA,6,NA,11,NA,NA,NA,NA,0
37,24804720,51,female,B,11622,22,F,F,1,1607,third,three,Transitive,implausible,1digit_2addition,noisy-single,x5545,NA,NA,x5546,NA,NA,x5547,NA,NA,*,8,3600,NULL,12,NA,15,NA,6,NA,NA,NA,NA,0
66,24804720,51,female,B,8401,321,J,No Response,0,1.77144E+12,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x2901,9,2700,x2902,12,3574,x2903,13,2937,*,8,3600,NULL,9,1,12,1,13,1,NA,NA,1,3
74,24804720,51,female,B,12401,401,F,F,1,1684,third,three,BenefactiveFor,implausible,1digit_2addition,single,the,NA,NA,cookies.,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
77,24804720,51,female,B,12342,422,F,F,1,2016,third,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,friend.,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,24804720,51,female,B,7881,121,J,J,1,1883,second,three,Passive,plausible,1digit_2addition,noisy-single,x801,NA,NA,x802,NA,NA,x803,NA,NA,*,8,3600,NULL,15,NA,11,NA,4,NA,NA,NA,NA,0
89,24804720,51,female,B,12542,542,F,F,1,3530,first,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
55,24804720,51,female,B,8122,202,J,J,1,2758,second,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x1765,NA,NA,x1766,NA,NA,x1767,NA,NA,*,8,3600,NULL,15,NA,5,NA,14,NA,NA,NA,NA,0
45,24804720,51,female,B,7862,102,J,F,0,3476,first,three,Passive,plausible,1digit_2addition,dual,x725,15,2003,x726,11,2083,x727,14,2888,*,8,3600,NULL,15,1,11,1,14,1,NA,NA,1,3
61,24804720,51,female,B,12102,262,F,F,1,4038,third,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7466,NA,NA,x7467,NA,NA,x7468,NA,NA,x7469,8,3600,NULL,9,NA,9,NA,13,NA,5,NA,NA,0
84,24804720,51,female,B,12581,501,F,F,1,2205,third,three,ExperienerSubject,implausible,1digit_2addition,dual,x9401,16,2012,x9402,7,1764,x9403,7,3957,*,8,3600,NULL,16,1,7,1,7,1,NA,NA,1,3
56,24804720,51,female,B,8141,221,J,J,1,3047,third,three,DoubleObjectConstruction,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
67,24804720,51,female,B,8402,322,J,J,1,2797,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x2905,NA,NA,x2906,NA,NA,x2907,NA,NA,*,8,3600,NULL,6,NA,7,NA,12,NA,NA,NA,NA,0
96,24804720,51,female,B,12781,621,F,J,0,3401,first,three,ExperienerObject,implausible,1digit_2addition,dual,x10201,13,1913,x10202,2,1979,x10203,9,2812,*,8,3600,NULL,13,1,2,1,9,1,NA,NA,1,3
70,24804720,51,female,B,8361,361,J,J,1,2395,second,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x2741,NA,NA,x2742,NA,NA,x2743,NA,NA,*,8,3600,NULL,13,NA,8,NA,16,NA,NA,NA,NA,0
97,24804720,51,female,B,12782,622,F,F,1,4114,first,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x10205,NA,NA,x10206,NA,NA,x10207,NA,NA,*,8,3600,NULL,8,NA,10,NA,14,NA,NA,NA,NA,0
72,24804720,51,female,B,12301,381,F,F,1,3240,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x8281,5,1987,x8282,11,1973,x8283,11,2655,*,8,3600,NULL,5,1,11,1,11,1,NA,NA,1,3
95,24804720,51,female,B,8842,602,J,J,1,1367,second,three,ExperienerObject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
57,24804720,51,female,B,8062,222,J,J,1,2649,second,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x1525,7,1769,x1526,13,2574,x1527,5,2447,*,8,3600,NULL,7,1,13,1,5,1,NA,NA,1,3
69,24804720,51,female,B,8342,342,J,F,0,4022,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2665,11,2497,x2666,9,2121,x2667,13,1831,*,8,3600,NULL,11,1,9,1,13,1,NA,NA,1,3
36,24804720,51,female,B,11621,21,F,F,1,1359,third,three,Transitive,implausible,1digit_2addition,dual,x5541,13,2223,x5542,6,1836,x5543,11,2162,*,8,3600,NULL,13,1,6,1,11,1,NA,NA,1,3
91,24804720,51,female,B,8882,562,J,J,1,2509,first,three,ExperienerObject,implausible,1digit_2addition,noisy-single,x4825,NA,NA,x4826,NA,NA,x4827,NA,NA,*,8,3600,NULL,10,NA,4,NA,10,NA,NA,NA,NA,0
38,24804720,51,female,B,11641,41,F,F,1,1552,first,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
34,24804720,51,female,B,7681,1,J,J,1,1258,first,three,Transitive,plausible,1digit_2addition,noisy-single,x1,NA,NA,x2,NA,NA,x3,NA,NA,*,8,3600,NULL,8,NA,6,NA,13,NA,NA,NA,NA,0
47,24804720,51,female,B,7882,122,J,J,1,3222,second,three,Passive,plausible,1digit_2addition,single,bent,NA,NA,*,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
65,24804720,51,female,B,12062,302,F,F,1,2710,first,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,chemist.,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62,24804720,51,female,B,12121,281,F,F,1,1752,first,three,DativeConstruction,implausible,1digit_2addition,single,the,NA,NA,patrolman.,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
40,24804720,51,female,B,11581,61,F,F,1,1343,first,three,Transitive,plausible,1digit_2addition,noisy-single,x5381,NA,NA,x5382,NA,NA,x5383,NA,NA,*,8,3600,NULL,14,NA,15,NA,15,NA,NA,NA,NA,0
59,24804720,51,female,B,8162,242,J,J,1,2839,first,three,DativeConstruction,plausible,1digit_2addition,single,the,NA,NA,surfer.,NA,NA,*,NA,NA,*,8,3600,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
81,24804720,51,female,B,8542,462,J,J,1,1896,second,three,BenefactiveFor,plausible,1digit_2addition,dual,x3465,4,3591,x3466,13,2079,x3467,5,1746,*,8,3600,NULL,4,1,13,1,5,1,NA,NA,1,3
93,24804720,51,female,B,8822,582,J,J,1,3334,first,three,ExperienerObject,plausible,1digit_2addition,dual,x4585,12,1971,x4586,6,1953,x4587,11,2105,*,8,3600,NULL,12,1,6,1,11,1,NA,NA,1,3
64,24804720,51,female,B,12061,301,F,F,1,3265,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x7301,NA,NA,x7302,NA,NA,x7303,NA,NA,*,8,3600,NULL,4,NA,18,NA,6,NA,NA,NA,NA,0
88,24804720,51,female,B,12541,541,F,F,1,1505,first,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x9241,NA,NA,x9242,NA,NA,x9243,NA,NA,*,8,3600,NULL,9,NA,6,NA,11,NA,NA,NA,NA,0
58,24804720,51,female,B,8161,241,J,J,1,2438,first,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x1921,NA,NA,x1922,NA,NA,x1923,NA,NA,*,8,3600,NULL,8,NA,8,NA,10,NA,NA,NA,NA,0
62,14458902,27,female,F,8201,281,J,J,1,3468,third,three,DativeConstruction,plausible,1digit_2addition,noisy-single,x2081,NA,NA,x2082,NA,NA,x2083,NA,NA,*,NA,NA,NULL,9,NA,2,NA,10,NA,NA,NA,NA,0
49,14458902,27,female,F,7902,142,J,J,1,3206,third,three,Passive,plausible,1digit_2addition,dual,x885,8,5662,x886,10,3617,x887,11,3030,*,NA,NA,NULL,8,1,10,1,11,1,NA,NA,1,3
48,14458902,27,female,F,7981,141,J,J,1,4465,first,three,Passive,implausible,1digit_2addition,single,rival,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
67,14458902,27,female,F,12162,322,F,F,1,5481,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x7725,9,3344,x7726,15,3233,x7727,11,2673,*,NA,NA,NULL,9,1,15,1,11,1,NA,NA,1,3
86,14458902,27,female,F,8681,521,J,J,1,2639,third,three,ExperienerSubject,plausible,1digit_2addition,noisy-single,x4021,NA,NA,x4022,NA,NA,x4023,NA,NA,*,NA,NA,NULL,6,NA,10,NA,3,NA,NA,NA,NA,0
65,14458902,27,female,F,12142,302,F,J,0,4315,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x7645,NA,NA,x7646,NA,NA,x7647,NA,NA,*,NA,NA,NULL,17,NA,3,NA,12,NA,NA,NA,NA,0
91,14458902,27,female,F,12642,562,F,J,0,3207,third,three,ExperienerObject,plausible,1digit_2addition,dual,x9645,3,3023,x9646,14,3090,x9647,10,2874,*,NA,NA,NULL,3,1,14,1,10,1,NA,NA,1,3
81,14458902,27,female,F,12382,462,F,F,1,6063,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,milkman.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
55,14458902,27,female,F,11882,202,F,J,0,4243,first,three,DoubleObjectConstruction,plausible,1digit_2addition,dual,x6585,11,2300,x6586,7,2384,x6587,12,2433,*,NA,NA,NULL,11,1,7,1,12,1,NA,NA,1,3
82,14458902,27,female,F,8721,481,J,J,1,2197,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x4181,14,46361,x4182,2,3364,x4183,7,8106,*,NA,NA,NULL,14,1,2,1,5,0,NA,NA,0.666666667,3
76,14458902,27,female,F,12421,421,F,J,0,6625,first,three,BenefactiveFor,implausible,1digit_2addition,dual,x8761,13,10162,x8762,10,5998,x8763,13,6882,*,NA,NA,NULL,13,1,10,1,13,1,NA,NA,1,3
88,14458902,27,female,F,12621,541,F,F,1,4749,second,three,ExperienerSubject,implausible,1digit_2addition,dual,x9561,9,5500,x9562,11,4716,x9563,27,18652,*,NA,NA,NULL,9,1,11,1,16,0,NA,NA,0.666666667,3
40,14458902,27,female,F,11661,61,F,J,0,7447,second,three,Transitive,implausible,1digit_2addition,dual,x5701,10,5012,x5702,9,4750,x5703,16,7724,*,NA,NA,NULL,10,1,9,1,16,1,NA,NA,1,3
72,14458902,27,female,F,8461,381,J,No Response,0,1.77144E+12,first,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,single,figure-skater,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89,14458902,27,female,F,12622,542,F,J,0,4808,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x9565,NA,NA,x9566,NA,NA,x9567,NA,NA,*,NA,NA,NULL,9,NA,6,NA,15,NA,NA,NA,NA,0
97,14458902,27,female,F,8862,622,J,J,1,1956,third,three,ExperienerObject,plausible,1digit_2addition,dual,x4745,8,4671,x4746,11,6646,x4747,7,3751,*,NA,NA,NULL,8,1,11,1,7,1,NA,NA,1,3
56,14458902,27,female,F,11901,221,F,F,1,6100,second,three,DoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x6661,NA,NA,x6662,NA,NA,x6663,NA,NA,*,NA,NA,NULL,11,NA,15,NA,15,NA,NA,NA,NA,0
38,14458902,27,female,F,7721,41,J,J,1,1972,third,three,Transitive,plausible,1digit_2addition,noisy-single,x161,NA,NA,x162,NA,NA,x163,NA,NA,*,NA,NA,NULL,14,NA,16,NA,10,NA,NA,NA,NA,0
59,14458902,27,female,F,8242,242,J,J,1,4324,second,three,DativeConstruction,implausible,1digit_2addition,noisy-single,x2245,NA,NA,x2246,NA,NA,x2247,NA,NA,*,NA,NA,NULL,7,NA,9,NA,16,NA,NA,NA,NA,0
80,14458902,27,female,F,12381,461,F,J,0,3004,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x8601,NA,NA,x8602,NA,NA,x8603,NA,NA,*,NA,NA,NULL,11,NA,17,NA,8,NA,NA,NA,NA,0
73,14458902,27,female,F,8382,382,J,J,1,2477,third,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,dual,x2825,8,4500,x2826,12,5087,x2827,7,4163,*,NA,NA,NULL,8,1,12,1,7,1,NA,NA,1,3
94,14458902,27,female,F,8921,601,J,J,1,1.77145E+12,third,three,ExperienerObject,implausible,1digit_2addition,dual,x4981,8,4790,x4982,18,9762,x4983,16,6878,*,NA,NA,NULL,8,1,16,0,16,1,NA,NA,0.666666667,3
84,14458902,27,female,F,8741,501,J,J,1,1332,third,three,ExperienerSubject,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
68,14458902,27,female,F,12181,341,F,F,1,4209,first,three,BenefactiveDoubleObjectConstruction,plausible,1digit_2addition,noisy-single,x7801,NA,NA,x7802,NA,NA,x7803,NA,NA,*,NA,NA,NULL,10,NA,9,NA,10,NA,NA,NA,NA,0
75,14458902,27,female,F,8482,402,J,J,1,2663,second,three,BenefactiveFor,plausible,1digit_2addition,single,the,NA,NA,opportunist.,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
34,14458902,27,female,F,7761,1,J,F,0,4591,second,three,Transitive,implausible,1digit_2addition,dual,x321,10,3178,x322,11,4860,x323,10,4700,*,NA,NA,NULL,10,1,11,1,10,1,NA,NA,1,3
36,14458902,27,female,F,7781,21,J,J,1,2812,third,three,Transitive,implausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74,14458902,27,female,F,8481,401,J,J,1,2175,second,three,BenefactiveFor,plausible,1digit_2addition,noisy-single,x3221,NA,NA,x3222,NA,NA,x3223,NA,NA,*,NA,NA,NULL,6,NA,4,NA,8,NA,NA,NA,NA,0
83,14458902,27,female,F,8722,482,J,J,1,1584,second,three,ExperienerSubject,implausible,1digit_2addition,noisy-single,x4185,NA,NA,x4186,NA,NA,x4187,NA,NA,*,NA,NA,NULL,14,NA,9,NA,9,NA,NA,NA,NA,0
51,14458902,27,female,F,8002,162,J,J,1,2645,second,three,DoubleObjectConstruction,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87,14458902,27,female,F,8682,522,J,J,1,1445,third,three,ExperienerSubject,plausible,1digit_2addition,single,the,NA,NA,*,NA,NA,*,NA,NA,*,NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
58,14458902,27,female,F,8241,241,J,J,1,3707,second,three,DativeConstruction,implausible,1digit_2addition,dual,x2241,3,3207,x2242,3,3588,x2243,12,5781,*,NA,NA,NULL,3,1,3,1,12,1,NA,NA,1,3
53,14458902,27,female,F,11942,182,F,J,0,2348,first,three,DoubleObjectConstruction,implausible,1digit_2addition,noisy-single,x6825,NA,NA,x6826,NA,NA,x6827,NA,NA,*,NA,NA,NULL,14,NA,18,NA,10,NA,NA,NA,NA,0
70,14458902,27,female,F,8441,361,J,J,1,2011,third,three,BenefactiveDoubleObjectConstruction,implausible,1digit_2addition,dual,x3061,4,3990,x3062,17,7361,x3063,6,3015,*,NA,NA,NULL,4,1,17,1,6,1,NA,NA,1,3
