ItemID,Context,sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,plausibility
7777,The flutist undermined the excavator after the paper folded the artist and the bride wounded the atheist.,The 2 flutist + undermined 6 the = excavator x8065 after 6 the + paper 6 folded = the x8066 artist 6 and + the 4 bride = wounded x8067 the 6 atheist.,Did the paper fold the artist?,Yes,second,three,Transitive,implausible
7778,The sportscaster accused the soundman after the nail hammered the carpenter but the hero mortified the victim.,The 5 sportscaster + accused 2 the = soundman x8069 after 2 the + nail 1 hammered = the x8070 carpenter 3 but + the 6 hero = mortified x8071 the 5 victim.,Did the nail hammer the carpenter?,Yes,second,three,Transitive,implausible
7779,The taxpayer judged the countess after the system hacked the hacker because the auditor invoiced the plumber.,The 6 taxpayer + judged 4 the = countess x8073 after 6 the + system 8 hacked = the x8074 hacker 2 because + the 5 auditor = invoiced x8075 the 1 plumber.,Did the system hack the hacker?,Yes,second,three,Transitive,implausible
7780,The diva sickened the mutineer after the wall hit the boxer when the cardinal alienated the blonde.,The 4 diva + sickened 7 the = mutineer x8077 after 3 the + wall 6 hit = the x8078 boxer 3 when + the 3 cardinal = alienated x8079 the 9 blonde.,Did the wall hit the boxer?,Yes,second,three,Transitive,implausible
7781,The stranger reassured the storyteller and the housemaid exposed the obstetrician but the ball kicked the player.,The 9 stranger + reassured 7 the = storyteller x8081 and 7 the + housemaid 4 exposed = the x8082 obstetrician 1 but + the 9 ball = kicked x8083 the 3 player.,Did the ball kick the player?,Yes,third,three,Transitive,implausible
7782,The counterfeiter repulsed the evangelist and the restaurateur singed the athlete when the door knocked the burglar.,The 3 counterfeiter + repulsed 5 the = evangelist x8085 and 3 the + restaurateur 3 singed = the x8086 athlete 6 when + the 7 door = knocked x8087 the 7 burglar.,Did the door knock the burglar?,Yes,third,three,Transitive,implausible
7783,The watchmaker heared the yachtsman and the professor watched the shrink because the bread made the baker.,The 8 watchmaker + heared 7 the = yachtsman x8089 and 2 the + professor 8 watched = the x8090 shrink 7 because + the 9 bread = made x8091 the 4 baker.,Did the bread make the baker?,Yes,third,three,Transitive,implausible
7784,The ranger insulted the peddler and the neighbor pinched the countess after the metal pounded the blacksmith.,The 5 ranger + insulted 2 the = peddler x8093 and 6 the + neighbor 7 pinched = the x8094 countess 4 after + the 8 metal = pounded x8095 the 8 blacksmith.,Did the metal pound the blacksmith?,Yes,third,three,Transitive,implausible
7785,The hairstylist befuddled the botanist but the psychologist sighted the toolmaker and the cars produced the factory.,The 4 hairstylist + befuddled 2 the = botanist x8097 but 4 the + psychologist 6 sighted = the x8098 toolmaker 3 and + the 7 cars = produced x8099 the 7 factory.,Did the cars produce the factory?,Yes,third,three,Transitive,implausible
7786,The invader visited the running but the taxpayer eyed the commuter when the environment protected the man.,The 4 invader + visited 3 the = running x8101 but 9 the + taxpayer 1 eyed = the x8102 commuter 6 when + the 3 environment = protected x8103 the 6 man.,Did the environment protect the man?,Yes,third,three,Transitive,implausible
7787,The psychopath bullied the countess but the grandson bemused the oracle because the sandbag punched the boxer.,The 2 psychopath + bullied 5 the = countess x8105 but 3 the + grandson 8 bemused = the x8106 oracle 9 because + the 1 sandbag = punched x8107 the 6 boxer.,Did the sandbag punch the boxer?,Yes,third,three,Transitive,implausible
7788,The innovator healed the propagandist but the cobbler nudged the geneticist after the magazine read the boy.,The 4 innovator + healed 1 the = propagandist x8109 but 7 the + cobbler 9 nudged = the x8110 geneticist 7 after + the 7 magazine = read x8111 the 2 boy.,Did the magazine read the boy?,Yes,third,three,Transitive,implausible
7789,The partner alerted the cheerleader when the propagandist bullied the newcomer and the wood sawed the carpenter.,The 6 partner + alerted 9 the = cheerleader x8113 when 1 the + propagandist 7 bullied = the x8114 newcomer 8 and + the 8 wood = sawed x8115 the 4 carpenter.,Did the wood saw the carpenter?,Yes,third,three,Transitive,implausible
7790,The instrumentalist tailgated the importer when the adulterer yelled the logician but the life saved the firefighter.,The 1 instrumentalist + tailgated 1 the = importer x8117 when 1 the + adulterer 3 yelled = the x8118 logician 9 but + the 7 life = saved x8119 the 8 firefighter.,Did the life save the firefighter?,Yes,third,three,Transitive,implausible
7791,The barrister complimented the broker when the hairstylist humiliated the authorities because the window shattered the vandal.,The 3 barrister + complimented 9 the = broker x8121 when 7 the + hairstylist 5 humiliated = the x8122 authorities 4 because + the 1 window = shattered x8123 the 8 vandal.,Did the window shatter the vandal?,Yes,third,three,Transitive,implausible
7792,The nobleman alienated the neighbor when the herder distracted the bishop after the sail slashed the pirate.,The 1 nobleman + alienated 7 the = neighbor x8125 when 1 the + herder 8 distracted = the x8126 bishop 2 after + the 3 sail = slashed x8127 the 4 pirate.,Did the sail slash the pirate?,Yes,third,three,Transitive,implausible
7793,The realtor smacked the trickster because the art misinformed the patent and the bread sliced the chef.,The 5 realtor + smacked 8 the = trickster x8129 because 2 the + art 2 misinformed = the x8130 patent 7 and + the 1 bread = sliced x8131 the 6 chef.,Did the bread slice the chef?,Yes,third,three,Transitive,implausible
7794,The camper enraged the striker because the gangster asked the herder but the toy smashed the child.,The 2 camper + enraged 5 the = striker x8133 because 1 the + gangster 8 asked = the x8134 herder 6 but + the 5 toy = smashed x8135 the 8 child.,Did the toy smash the child?,Yes,third,three,Transitive,implausible
7795,The gymnast spooked the soundman because the entomologist saluted the lecturer when the ball squashed the squash player.,The 2 gymnast + spooked 1 the = soundman x8137 because 7 the + entomologist 8 saluted = the x8138 lecturer 3 when + the 2 ball = squashed x8139 the 7 squash + player.,Did the ball squash the squash player?,Yes,third,three,Transitive,implausible
7796,The hero addressed the american because the stonecutter presented the choreographer after the idea suggested the boxer.,The 9 hero + addressed 1 the = american x8141 because 8 the + stonecutter 3 presented = the x8142 choreographer 2 after + the 5 idea = suggested x8143 the 7 boxer.,Did the idea suggest the boxer?,Yes,third,three,Transitive,implausible
7797,The commoner excused the sorcerer after the higher-ups troubled the thug and the class skipped the student.,The 4 commoner + excused 8 the = sorcerer x8145 after 7 the + higher-ups 9 troubled = the x8146 thug 6 and + the 9 class = skipped x8147 the 4 student.,Did the class skip the student?,Yes,third,three,Transitive,implausible
7798,The prosecutor beged the soundman after the propagandist charmed the helper but the canvas touched the artist.,The 6 prosecutor + beged 2 the = soundman x8149 after 7 the + propagandist 4 charmed = the x8150 helper 1 but + the 9 canvas = touched x8151 the 1 artist.,Did the canvas touch the artist?,Yes,third,three,Transitive,implausible
7799,The helper appeased the supplier after the impostor deprecated the poacher because the knife used the chef.,The 6 helper + appeased 5 the = supplier x8153 after 7 the + impostor 5 deprecated = the x8154 poacher 4 because + the 2 knife = used x8155 the 9 chef.,Did the knife use the chef?,Yes,third,three,Transitive,implausible
7800,The rival suspected the photographer after the englishman heared the skater when the water wasted the person.,The 4 rival + suspected 2 the = photographer x8157 after 4 the + englishman 7 heared = the x8158 skater 4 when + the 6 water = wasted x8159 the 5 person.,Did the water waste the person?,Yes,third,three,Transitive,implausible
7801,The bookshelf assembled the carpenter and the publisher contradicted the shopper but the camper awed the inventor.,The 1 bookshelf + assembled 7 the = carpenter x8161 and 4 the + publisher 1 contradicted = the x8162 shopper 5 but + the 6 camper = awed x8163 the 7 inventor.,Did the bookshelf assemble the carpenter?,Yes,first,three,Transitive,implausible
7802,The mat bent the instructor and the pianist escorted the importer when the emissary accosted the physicist.,The 8 mat + bent 6 the = instructor x8165 and 1 the + pianist 6 escorted = the x8166 importer 9 when + the 5 emissary = accosted x8167 the 6 physicist.,Did the mat bend the instructor?,Yes,first,three,Transitive,implausible
7803,The chocolate bit the child and the officer mocked the cobbler because the jock haunted the bachelor.,The 3 chocolate + bit 1 the = child x8169 and 6 the + officer 4 mocked = the x8170 cobbler 7 because + the 8 jock = haunted x8171 the 8 bachelor.,Did the chocolate bite the child?,Yes,first,three,Transitive,implausible
7804,The cocktail blended the bartender and the intruder cited the patent after the neurologist baffled the hippie.,The 1 cocktail + blended 4 the = bartender x8173 and 3 the + intruder 4 cited = the x8174 patent 3 after + the 8 neurologist = baffled x8175 the 3 hippie.,Did the cocktail blend the bartender?,Yes,first,three,Transitive,implausible
7805,The statue carved the girl but the administrator belittled the coward and the figure-skater overcharged the anesthesiologist.,The 6 statue + carved 8 the = girl x8177 but 2 the + administrator 3 belittled = the x8178 coward 3 and + the 7 figure-skater = overcharged x8179 the 3 anesthesiologist.,Did the statue carve the girl?,Yes,first,three,Transitive,implausible
7806,The onions chopped the chef but the parachutist backed the botanist when the meatpacker awaited the loyalist.,The 8 onions + chopped 1 the = chef x8181 but 2 the + parachutist 3 backed = the x8182 botanist 8 when + the 1 meatpacker = awaited x8183 the 2 loyalist.,Did the onions chop the chef?,Yes,first,three,Transitive,implausible
7807,The windows cleaned the cleaner but the groom interviewed the scoundrel because the admiral awed the russian.,The 6 windows + cleaned 1 the = cleaner x8185 but 2 the + groom 2 interviewed = the x8186 scoundrel 1 because + the 5 admiral = awed x8187 the 6 russian.,Did the windows clean the cleaner?,Yes,first,three,Transitive,implausible
7808,The coins collected the collector but the wrestler yelled the doomsayer after the photographer lauded the flora.,The 4 coins + collected 8 the = collector x8189 but 1 the + wrestler 5 yelled = the x8190 doomsayer 7 after + the 3 photographer = lauded x8191 the 6 flora.,Did the coins collect the collector?,Yes,first,three,Transitive,implausible
7809,The fabric cut the tailor when the hunter startled the archivist and the hiker noticed the bear.,The 2 fabric + cut 1 the = tailor x8193 when 3 the + hunter 8 startled = the x8194 archivist 9 and + the 7 hiker = noticed x8195 the 4 bear.,Did the fabric cut the tailor?,Yes,first,three,Transitive,implausible
7810,The monument described the guide when the maverick antagonized the newswoman but the benefactor befriended the quarterback.,The 6 monument + described 9 the = guide x8197 when 9 the + maverick 1 antagonized = the x8198 newswoman 3 but + the 6 benefactor = befriended x8199 the 1 quarterback.,Did the monument describe the guide?,Yes,first,three,Transitive,implausible
