ItemID,Context,Sentence_with_equations,Question,Correct_answer,Target_sentence_position,Number_of_propositions,Condition,Plausibility
7779,The taxpayer judged the countess after the system hacked the hacker because the auditor invoiced the plumber.,The 9 taxpayer + judged 5 the = countess x393 after 9 the + system 3 hacked = the x394 hacker 8 because + the 1 auditor = invoiced x395 the 1 plumber.,Did the system hack the hacker?,Yes,second,three,Transitive,implausible
7780,The diva sickened the mutineer after the wall hit the boxer when the cardinal alienated the blonde.,The 4 diva + sickened 4 the = mutineer x397 after 2 the + wall 5 hit = the x398 boxer 3 when + the 6 cardinal = alienated x399 the 4 blonde.,Did the wall hit the boxer?,Yes,second,three,Transitive,implausible
7781,The stranger reassured the storyteller and the housemaid exposed the obstetrician but the ball kicked the player.,The 7 stranger + reassured 2 the = storyteller x401 and 9 the + housemaid 6 exposed = the x402 obstetrician 9 but + the 1 ball = kicked x403 the 1 player.,Did the ball kick the player?,Yes,third,three,Transitive,implausible
7782,The counterfeiter repulsed the evangelist and the restaurateur singed the athlete when the door knocked the burglar.,The 1 counterfeiter + repulsed 7 the = evangelist x405 and 4 the + restaurateur 4 singed = the x406 athlete 9 when + the 6 door = knocked x407 the 8 burglar.,Did the door knock the burglar?,Yes,third,three,Transitive,implausible
7783,The watchmaker heared the yachtsman and the professor watched the shrink because the bread made the baker.,The 2 watchmaker + heared 9 the = yachtsman x409 and 6 the + professor 5 watched = the x410 shrink 5 because + the 7 bread = made x411 the 1 baker.,Did the bread make the baker?,Yes,third,three,Transitive,implausible
7784,The ranger insulted the peddler and the neighbor pinched the countess after the metal pounded the blacksmith.,The 2 ranger + insulted 9 the = peddler x413 and 9 the + neighbor 7 pinched = the x414 countess 8 after + the 9 metal = pounded x415 the 1 blacksmith.,Did the metal pound the blacksmith?,Yes,third,three,Transitive,implausible
7785,The hairstylist befuddled the botanist but the psychologist sighted the toolmaker and the cars produced the factory.,The 7 hairstylist + befuddled 3 the = botanist x417 but 7 the + psychologist 3 sighted = the x418 toolmaker 3 and + the 6 cars = produced x419 the 2 factory.,Did the cars produce the factory?,Yes,third,three,Transitive,implausible
7786,The invader visited the running but the taxpayer eyed the commuter when the environment protected the man.,The 6 invader + visited 7 the = running x421 but 2 the + taxpayer 7 eyed = the x422 commuter 4 when + the 9 environment = protected x423 the 4 man.,Did the environment protect the man?,Yes,third,three,Transitive,implausible
7787,The psychopath bullied the countess but the grandson bemused the oracle because the sandbag punched the boxer.,The 9 psychopath + bullied 3 the = countess x425 but 8 the + grandson 6 bemused = the x426 oracle 4 because + the 2 sandbag = punched x427 the 1 boxer.,Did the sandbag punch the boxer?,Yes,third,three,Transitive,implausible
7788,The innovator healed the propagandist but the cobbler nudged the geneticist after the magazine read the boy.,The 6 innovator + healed 4 the = propagandist x429 but 5 the + cobbler 7 nudged = the x430 geneticist 4 after + the 2 magazine = read x431 the 8 boy.,Did the magazine read the boy?,Yes,third,three,Transitive,implausible
7789,The partner alerted the cheerleader when the propagandist bullied the newcomer and the wood sawed the carpenter.,The 2 partner + alerted 2 the = cheerleader x433 when 3 the + propagandist 8 bullied = the x434 newcomer 4 and + the 3 wood = sawed x435 the 8 carpenter.,Did the wood saw the carpenter?,Yes,third,three,Transitive,implausible
7790,The instrumentalist tailgated the importer when the adulterer yelled the logician but the life saved the firefighter.,The 4 instrumentalist + tailgated 3 the = importer x437 when 7 the + adulterer 1 yelled = the x438 logician 2 but + the 3 life = saved x439 the 5 firefighter.,Did the life save the firefighter?,Yes,third,three,Transitive,implausible
7791,The barrister complimented the broker when the hairstylist humiliated the authorities because the window shattered the vandal.,The 1 barrister + complimented 3 the = broker x441 when 4 the + hairstylist 6 humiliated = the x442 authorities 8 because + the 1 window = shattered x443 the 2 vandal.,Did the window shatter the vandal?,Yes,third,three,Transitive,implausible
7792,The nobleman alienated the neighbor when the herder distracted the bishop after the sail slashed the pirate.,The 9 nobleman + alienated 2 the = neighbor x445 when 4 the + herder 6 distracted = the x446 bishop 8 after + the 6 sail = slashed x447 the 4 pirate.,Did the sail slash the pirate?,Yes,third,three,Transitive,implausible
7793,The realtor smacked the trickster because the art misinformed the patent and the bread sliced the chef.,The 9 realtor + smacked 9 the = trickster x449 because 9 the + art 5 misinformed = the x450 patent 8 and + the 5 bread = sliced x451 the 7 chef.,Did the bread slice the chef?,Yes,third,three,Transitive,implausible
7794,The camper enraged the striker because the gangster asked the herder but the toy smashed the child.,The 3 camper + enraged 2 the = striker x453 because 9 the + gangster 8 asked = the x454 herder 2 but + the 2 toy = smashed x455 the 2 child.,Did the toy smash the child?,Yes,third,three,Transitive,implausible
7795,The gymnast spooked the soundman because the entomologist saluted the lecturer when the ball squashed the squash player.,The 6 gymnast + spooked 6 the = soundman x457 because 2 the + entomologist 5 saluted = the x458 lecturer 9 when + the 2 ball = squashed x459 the 1 squash + player.,Did the ball squash the squash player?,Yes,third,three,Transitive,implausible
7796,The hero addressed the american because the stonecutter presented the choreographer after the idea suggested the boxer.,The 7 hero + addressed 6 the = american x461 because 7 the + stonecutter 8 presented = the x462 choreographer 8 after + the 3 idea = suggested x463 the 3 boxer.,Did the idea suggest the boxer?,Yes,third,three,Transitive,implausible
7797,The commoner excused the sorcerer after the higher-ups troubled the thug and the class skipped the student.,The 8 commoner + excused 5 the = sorcerer x465 after 7 the + higher-ups 7 troubled = the x466 thug 3 and + the 7 class = skipped x467 the 8 student.,Did the class skip the student?,Yes,third,three,Transitive,implausible
7798,The prosecutor beged the soundman after the propagandist charmed the helper but the canvas touched the artist.,The 5 prosecutor + beged 4 the = soundman x469 after 3 the + propagandist 9 charmed = the x470 helper 5 but + the 9 canvas = touched x471 the 2 artist.,Did the canvas touch the artist?,Yes,third,three,Transitive,implausible
7799,The helper appeased the supplier after the impostor deprecated the poacher because the knife used the chef.,The 8 helper + appeased 7 the = supplier x473 after 2 the + impostor 7 deprecated = the x474 poacher 8 because + the 1 knife = used x475 the 1 chef.,Did the knife use the chef?,Yes,third,three,Transitive,implausible
7800,The rival suspected the photographer after the englishman heared the skater when the water wasted the person.,The 5 rival + suspected 3 the = photographer x477 after 5 the + englishman 2 heared = the x478 skater 9 when + the 2 water = wasted x479 the 7 person.,Did the water waste the person?,Yes,third,three,Transitive,implausible
7801,The bookshelf assembled the carpenter and the publisher contradicted the shopper but the camper awed the inventor.,The 2 bookshelf + assembled 8 the = carpenter x481 and 5 the + publisher 6 contradicted = the x482 shopper 5 but + the 6 camper = awed x483 the 8 inventor.,Did the bookshelf assemble the carpenter?,Yes,first,three,Transitive,implausible
7802,The mat bent the instructor and the pianist escorted the importer when the emissary accosted the physicist.,The 4 mat + bent 4 the = instructor x485 and 2 the + pianist 9 escorted = the x486 importer 7 when + the 9 emissary = accosted x487 the 6 physicist.,Did the mat bend the instructor?,Yes,first,three,Transitive,implausible
7803,The chocolate bit the child and the officer mocked the cobbler because the jock haunted the bachelor.,The 1 chocolate + bit 8 the = child x489 and 6 the + officer 1 mocked = the x490 cobbler 9 because + the 3 jock = haunted x491 the 3 bachelor.,Did the chocolate bite the child?,Yes,first,three,Transitive,implausible
7804,The cocktail blended the bartender and the intruder cited the patent after the neurologist baffled the hippie.,The 4 cocktail + blended 2 the = bartender x493 and 6 the + intruder 8 cited = the x494 patent 2 after + the 4 neurologist = baffled x495 the 8 hippie.,Did the cocktail blend the bartender?,Yes,first,three,Transitive,implausible
7805,The statue carved the girl but the administrator belittled the coward and the figure-skater overcharged the anesthesiologist.,The 8 statue + carved 5 the = girl x497 but 4 the + administrator 9 belittled = the x498 coward 3 and + the 9 figure-skater = overcharged x499 the 8 anesthesiologist.,Did the statue carve the girl?,Yes,first,three,Transitive,implausible
7806,The onions chopped the chef but the parachutist backed the botanist when the meatpacker awaited the loyalist.,The 9 onions + chopped 8 the = chef x501 but 7 the + parachutist 6 backed = the x502 botanist 6 when + the 4 meatpacker = awaited x503 the 8 loyalist.,Did the onions chop the chef?,Yes,first,three,Transitive,implausible
7807,The windows cleaned the cleaner but the groom interviewed the scoundrel because the admiral awed the russian.,The 7 windows + cleaned 3 the = cleaner x505 but 4 the + groom 4 interviewed = the x506 scoundrel 7 because + the 1 admiral = awed x507 the 6 russian.,Did the windows clean the cleaner?,Yes,first,three,Transitive,implausible
7808,The coins collected the collector but the wrestler yelled the doomsayer after the photographer lauded the flora.,The 9 coins + collected 6 the = collector x509 but 1 the + wrestler 7 yelled = the x510 doomsayer 2 after + the 3 photographer = lauded x511 the 6 flora.,Did the coins collect the collector?,Yes,first,three,Transitive,implausible
7809,The fabric cut the tailor when the hunter startled the archivist and the hiker noticed the bear.,The 4 fabric + cut 9 the = tailor x513 when 7 the + hunter 8 startled = the x514 archivist 4 and + the 2 hiker = noticed x515 the 7 bear.,Did the fabric cut the tailor?,Yes,first,three,Transitive,implausible
7810,The monument described the guide when the maverick antagonized the newswoman but the benefactor befriended the quarterback.,The 9 monument + described 4 the = guide x517 when 2 the + maverick 3 antagonized = the x518 newswoman 7 but + the 7 benefactor = befriended x519 the 3 quarterback.,Did the monument describe the guide?,Yes,first,three,Transitive,implausible
7811,The facility destroyed the crew when the organist deprecated the doorman because the bodyguard exhausted the tramp.,The 8 facility + destroyed 2 the = crew x521 when 3 the + organist 8 deprecated = the x522 doorman 7 because + the 1 bodyguard = exhausted x523 the 7 tramp.,Did the facility destroy the crew?,Yes,first,three,Transitive,implausible
